ts_code,Date,Open,High,Low,Close,pre_close,change,pct_chg,Volume,amount
600519.SH,2022-01-13,1964.82,1967.99,1865.56,1877.39,1967.0,-89.61,-4.5557,56747.35,10781720.544
600519.SH,2022-01-14,1877.39,1893.0,1863.0,1867.0,1877.39,-10.39,-0.5534,29321.64,5506186.026
600519.SH,2022-01-17,1868.0,1878.3,1835.34,1861.61,1867.0,-5.39,-0.2887,27353.82,5074077.665
600519.SH,2022-01-18,1861.68,1908.85,1852.0,1892.27,1861.61,30.66,1.647,31215.77,5906705.861
600519.SH,2022-01-19,1919.0,1919.0,1888.88,1912.0,1892.27,19.73,1.0427,26370.94,5026993.463
600519.SH,2022-01-20,1916.0,1979.99,1916.0,1969.52,1912.0,57.52,3.0084,34013.91,6665294.954
600519.SH,2022-01-21,1960.0,1993.49,1951.01,1984.99,1969.52,15.47,0.7855,30812.58,6091427.695
600519.SH,2022-01-24,1955.0,1984.0,1931.44,1950.2,1984.99,-34.79,-1.7527,23985.8,4685441.775
600519.SH,2022-01-25,1943.0,1966.0,1931.0,1943.0,1950.2,-7.2,-0.3692,25510.12,4971078.498
600519.SH,2022-01-26,1942.04,1969.0,1919.0,1955.0,1943.0,12.0,0.6176,23905.13,4655706.528
600519.SH,2022-01-27,2001.01,2010.82,1952.0,1965.0,1955.0,10.0,0.5115,42665.16,8450329.058
600519.SH,2022-01-28,1955.0,1968.0,1880.01,1887.0,1965.0,-78.0,-3.9695,41020.11,7889492.895
600519.SH,2022-02-07,1900.99,1913.56,1850.0,1867.96,1887.0,-19.04,-1.009,35150.42,6601799.703
600519.SH,2022-02-08,1868.88,1872.87,1790.0,1839.0,1867.96,-28.96,-1.5504,41713.06,7585130.459
600519.SH,2022-02-09,1839.09,1908.0,1826.97,1895.98,1839.0,56.98,3.0984,33884.79,6346699.784
600519.SH,2022-02-10,1900.0,1905.9,1857.39,1873.0,1895.98,-22.98,-1.212,23031.83,4315456.868
600519.SH,2022-02-11,1857.0,1900.79,1841.0,1849.97,1873.0,-23.03,-1.2296,33746.49,6296909.575
600519.SH,2022-02-14,1840.0,1877.0,1837.31,1868.67,1849.97,18.7,1.0108,20195.87,3762313.349
600519.SH,2022-02-15,1868.8,1911.0,1859.0,1890.62,1868.67,21.95,1.1746,27105.86,5131842.112
600519.SH,2022-02-16,1900.0,1907.0,1888.0,1892.55,1890.62,1.93,0.1021,14586.85,2769034.316
600519.SH,2022-02-17,1900.61,1911.48,1881.0,1886.99,1892.55,-5.56,-0.2938,18213.66,3450265.032
600519.SH,2022-02-18,1877.63,1907.98,1865.66,1907.0,1886.99,20.01,1.0604,19385.49,3670339.742
600519.SH,2022-02-21,1900.0,1906.9,1868.95,1876.99,1907.0,-30.01,-1.5737,20815.73,3920377.358
600519.SH,2022-02-22,1860.01,1861.0,1800.02,1807.87,1876.99,-69.12,-3.6825,52298.81,9473992.638
600519.SH,2022-02-23,1811.41,1834.0,1800.08,1827.01,1807.87,19.14,1.0587,28111.61,5118197.82
600519.SH,2022-02-24,1808.0,1813.99,1748.1,1764.11,1827.01,-62.9,-3.4428,65359.25,11578557.075
600519.SH,2022-02-25,1775.0,1808.28,1775.0,1799.06,1764.11,34.95,1.9812,38979.13,6999524.161
600519.SH,2022-02-28,1787.06,1797.0,1767.0,1790.4,1799.06,-8.66,-0.4814,28923.03,5158148.387
600519.SH,2022-03-01,1802.0,1863.57,1802.0,1858.48,1790.4,68.08,3.8025,47379.3,8721229.267
600519.SH,2022-03-02,1840.0,1850.99,1825.0,1844.88,1858.48,-13.6,-0.7318,20074.48,3690612.341
600519.SH,2022-03-03,1845.8,1850.25,1794.0,1800.0,1844.88,-44.88,-2.4327,31546.93,5703580.558
600519.SH,2022-03-04,1772.0,1792.89,1755.1,1780.5,1800.0,-19.5,-1.0833,31047.03,5509157.654
600519.SH,2022-03-07,1760.2,1768.0,1703.8,1707.0,1780.5,-73.5,-4.1281,49155.81,8487507.372
600519.SH,2022-03-08,1759.98,1786.66,1732.0,1753.2,1707.0,46.2,2.7065,57215.46,10087484.369
600519.SH,2022-03-09,1764.1,1805.0,1721.11,1779.18,1753.2,25.98,1.4819,56434.42,10018590.069
600519.SH,2022-03-10,1808.0,1821.0,1791.0,1794.43,1779.18,15.25,0.8571,36461.78,6587438.866
600519.SH,2022-03-11,1766.0,1777.0,1718.08,1769.01,1794.43,-25.42,-1.4166,47726.77,8335618.341
600519.SH,2022-03-14,1730.0,1750.0,1700.0,1700.0,1769.01,-69.01,-3.9011,49006.61,8416841.92
600519.SH,2022-03-15,1650.0,1685.0,1603.0,1603.0,1700.0,-97.0,-5.7059,89055.87,14567142.622
600519.SH,2022-03-16,1634.0,1683.9,1593.0,1674.95,1603.0,71.95,4.4885,77592.81,12753010.156
600519.SH,2022-03-17,1720.0,1755.0,1711.66,1720.15,1674.95,45.2,2.6986,68351.96,11843531.813
600519.SH,2022-03-18,1718.0,1745.0,1692.28,1707.79,1720.15,-12.36,-0.7185,38348.68,6564085.394
600519.SH,2022-03-21,1724.0,1725.65,1695.01,1704.3,1707.79,-3.49,-0.2044,27877.16,4763083.283
600519.SH,2022-03-22,1723.88,1723.88,1686.33,1695.0,1704.3,-9.3,-0.5457,21054.04,3578291.198
600519.SH,2022-03-23,1705.0,1770.0,1697.0,1752.19,1695.0,57.19,3.374,58067.39,10096341.448
600519.SH,2022-03-24,1738.0,1740.0,1717.35,1720.93,1752.19,-31.26,-1.7841,25815.32,4457504.43
600519.SH,2022-03-25,1712.0,1734.0,1685.0,1690.0,1720.93,-30.93,-1.7973,29708.66,5054831.352
600519.SH,2022-03-28,1625.0,1664.8,1604.0,1660.8,1690.0,-29.2,-1.7278,57541.64,9392008.017
600519.SH,2022-03-29,1661.5,1691.5,1661.5,1667.0,1660.8,6.2,0.3733,25934.98,4343365.464
600519.SH,2022-03-30,1698.0,1730.1,1695.0,1730.1,1667.0,63.1,3.7852,42433.43,7276379.091
600519.SH,2022-03-31,1720.0,1738.6,1708.8,1719.0,1730.1,-11.1,-0.6416,25173.86,4338022.922
600519.SH,2022-04-01,1729.94,1793.0,1721.69,1780.01,1719.0,61.01,3.5492,44861.91,7936957.252
600519.SH,2022-04-06,1753.0,1788.73,1753.0,1765.0,1780.01,-15.01,-0.8433,27819.77,4910792.426
600519.SH,2022-04-07,1758.0,1785.0,1750.1,1765.0,1765.0,0.0,0.0,20195.71,3568182.341
600519.SH,2022-04-08,1768.0,1788.7,1766.54,1784.0,1765.0,19.0,1.0765,22941.32,4081618.543
600519.SH,2022-04-11,1770.0,1770.0,1706.03,1720.0,1784.0,-64.0,-3.5874,43863.59,7568782.591
600519.SH,2022-04-12,1729.0,1787.97,1708.0,1782.0,1720.0,62.0,3.6047,41629.56,7284546.261
600519.SH,2022-04-13,1767.0,1795.0,1751.08,1769.0,1782.0,-13.0,-0.7295,31147.66,5534915.753
600519.SH,2022-04-14,1788.0,1835.9,1780.2,1809.0,1769.0,40.0,2.2612,37649.86,6834657.201
600519.SH,2022-04-15,1802.2,1818.0,1795.89,1805.99,1809.0,-3.01,-0.1664,21041.13,3800797.635
600519.SH,2022-04-18,1781.13,1798.0,1768.0,1790.82,1805.99,-15.17,-0.84,19793.15,3525102.977
600519.SH,2022-04-19,1800.0,1832.99,1775.5,1790.3,1790.82,-0.52,-0.029,24204.76,4359851.98
600519.SH,2022-04-20,1801.69,1820.0,1768.68,1797.0,1790.3,6.7,0.3742,24155.72,4342043.328
600519.SH,2022-04-21,1790.2,1806.0,1770.0,1779.98,1797.0,-17.02,-0.9471,28952.61,5160788.004
600519.SH,2022-04-22,1763.0,1787.88,1760.18,1773.0,1779.98,-6.98,-0.3921,27899.75,4955360.846
600519.SH,2022-04-25,1750.0,1776.5,1702.0,1708.0,1773.0,-65.0,-3.6661,53658.02,9352986.852
600519.SH,2022-04-26,1703.33,1748.98,1700.0,1732.48,1708.0,24.48,1.4333,44563.96,7692845.226
600519.SH,2022-04-27,1767.12,1810.0,1767.12,1794.92,1732.48,62.44,3.6041,57402.44,10289893.014
600519.SH,2022-04-28,1793.0,1845.0,1786.5,1835.0,1794.92,40.08,2.233,44010.06,8038681.95
600519.SH,2022-04-29,1836.0,1849.0,1810.98,1828.38,1835.0,-6.62,-0.3608,34885.27,6384066.537
600519.SH,2022-05-05,1830.0,1870.0,1828.98,1837.0,1828.38,8.62,0.4715,33660.94,6235017.58
600519.SH,2022-05-06,1814.99,1819.0,1781.0,1793.0,1837.0,-44.0,-2.3952,28596.18,5138176.68
600519.SH,2022-05-09,1780.0,1780.0,1738.0,1752.0,1793.0,-41.0,-2.2867,30351.82,5324616.273
600519.SH,2022-05-10,1720.0,1784.96,1705.01,1766.19,1752.0,14.19,0.8099,40119.19,7018451.097
600519.SH,2022-05-11,1755.0,1788.48,1752.0,1768.0,1766.19,1.81,0.1025,30312.67,5372950.033
600519.SH,2022-05-12,1753.0,1778.0,1750.0,1762.67,1768.0,-5.33,-0.3015,22038.23,3888480.084
600519.SH,2022-05-13,1780.0,1797.94,1766.0,1778.24,1762.67,15.57,0.8833,20730.52,3690141.231
600519.SH,2022-05-16,1797.0,1797.0,1742.67,1758.0,1778.24,-20.24,-1.1382,27765.31,4881208.653
600519.SH,2022-05-17,1769.88,1775.0,1755.0,1768.0,1758.0,10.0,0.5688,20144.74,3557048.801
600519.SH,2022-05-18,1773.66,1773.92,1743.02,1761.0,1768.0,-7.0,-0.3959,24850.44,4362486.907
600519.SH,2022-05-19,1745.0,1757.0,1739.0,1756.0,1761.0,-5.0,-0.2839,19776.26,3459059.182
600519.SH,2022-05-20,1759.99,1801.15,1752.0,1800.01,1756.0,44.01,2.5063,41949.6,7493460.272
600519.SH,2022-05-23,1800.0,1803.89,1772.0,1781.0,1800.01,-19.01,-1.0561,22157.13,3950856.594
600519.SH,2022-05-24,1786.0,1787.0,1755.5,1760.0,1781.0,-21.0,-1.1791,27342.22,4824599.922
600519.SH,2022-05-25,1765.27,1772.0,1747.0,1755.51,1760.0,-4.49,-0.2551,22388.69,3929477.102
600519.SH,2022-05-26,1761.0,1761.0,1730.0,1742.8,1755.51,-12.71,-0.724,28053.44,4888109.192
600519.SH,2022-05-27,1759.99,1780.0,1753.01,1755.16,1742.8,12.36,0.7092,25119.58,4436904.896
600519.SH,2022-05-30,1766.0,1790.55,1766.0,1778.41,1755.16,23.25,1.3247,34465.69,6135631.304
600519.SH,2022-05-31,1774.77,1814.9,1766.98,1804.03,1778.41,25.62,1.4406,40750.82,7329201.058
600519.SH,2022-06-01,1802.0,1814.78,1779.0,1788.25,1804.03,-15.78,-0.8747,21760.01,3897858.999
600519.SH,2022-06-02,1787.97,1795.8,1780.0,1786.0,1788.25,-2.25,-0.1258,16914.73,3019718.032
600519.SH,2022-06-06,1790.0,1795.0,1758.0,1788.0,1786.0,2.0,0.112,36741.26,6535329.352
600519.SH,2022-06-07,1784.14,1825.0,1770.31,1817.9,1788.0,29.9,1.6723,35048.59,6356031.009
600519.SH,2022-06-08,1825.0,1882.0,1825.0,1865.6,1817.9,47.7,2.6239,44353.81,8236953.846
600519.SH,2022-06-09,1872.0,1888.35,1849.0,1853.0,1865.6,-12.6,-0.6754,26329.02,4897066.622
600519.SH,2022-06-10,1845.01,1907.0,1835.0,1900.6,1853.0,47.6,2.5688,47344.62,8882462.598
600519.SH,2022-06-13,1890.0,1892.0,1848.08,1856.0,1900.6,-44.6,-2.3466,36755.18,6847248.995
600519.SH,2022-06-14,1834.0,1875.42,1832.0,1871.0,1856.0,15.0,0.8082,29416.23,5467949.348
600519.SH,2022-06-15,1870.0,1905.0,1862.99,1875.1,1871.0,4.1,0.2191,33663.62,6354869.1
600519.SH,2022-06-16,1894.59,1907.63,1875.33,1877.0,1875.1,1.9,0.1013,26886.7,5087605.391
600519.SH,2022-06-17,1878.09,1952.0,1878.09,1951.0,1877.0,74.0,3.9425,50541.61,9749530.916
600519.SH,2022-06-20,1950.0,1970.0,1930.0,1942.02,1951.0,-8.98,-0.4603,34974.78,6802792.459
600519.SH,2022-06-21,1949.0,1966.99,1928.0,1945.74,1942.02,3.72,0.1916,23717.02,4617805.127
600519.SH,2022-06-22,1955.0,1958.0,1932.0,1936.0,1945.74,-9.74,-0.5006,19646.65,3813775.294
600519.SH,2022-06-23,1942.7,1965.04,1940.0,1957.1,1936.0,21.1,1.0899,26843.52,5239860.443
600519.SH,2022-06-24,1970.0,2020.0,1965.0,2009.01,1957.1,51.91,2.6524,39634.65,7921199.792
600519.SH,2022-06-27,2019.94,2049.94,2000.3,2010.55,2009.01,1.54,0.0767,40115.17,8124448.9
600519.SH,2022-06-28,2019.74,2041.0,2001.0,2036.0,2010.55,25.45,1.2658,25245.71,5112298.787
600519.SH,2022-06-29,2028.0,2042.0,2011.01,2030.0,2036.0,-6.0,-0.2947,30360.12,6142508.408
600519.SH,2022-06-30,2000.0,2077.0,1999.99,2045.0,2008.33,36.67,1.8259,38982.43,7984019.438
600519.SH,2022-07-01,2055.0,2067.77,2015.21,2029.05,2045.0,-15.95,-0.78,21596.45,4385555.299
600519.SH,2022-07-04,2020.01,2024.29,2001.01,2018.0,2029.05,-11.05,-0.5446,25075.89,5042804.258
600519.SH,2022-07-05,2025.28,2054.45,2010.0,2033.01,2018.0,15.01,0.7438,26329.4,5345189.852
600519.SH,2022-07-06,2032.0,2039.0,1986.0,2002.0,2033.01,-31.01,-1.5253,32751.66,6566374.982
600519.SH,2022-07-07,2005.0,2009.35,1985.01,1990.0,2002.0,-12.0,-0.5994,20931.77,4179088.24
600519.SH,2022-07-08,2005.0,2014.89,1996.16,1999.0,1990.0,9.0,0.4523,15643.89,3134903.462
600519.SH,2022-07-11,1990.2,1994.77,1950.5,1963.6,1999.0,-35.4,-1.7709,23949.21,4709248.31
600519.SH,2022-07-12,1965.0,1972.8,1930.06,1948.41,1963.6,-15.19,-0.7736,23446.86,4562731.381
600519.SH,2022-07-13,1945.0,1972.0,1940.67,1958.89,1948.41,10.48,0.5379,19853.77,3893406.034
600519.SH,2022-07-14,1960.0,1976.8,1941.0,1953.0,1958.89,-5.89,-0.3007,20527.24,4014985.518
600519.SH,2022-07-15,1945.11,1999.68,1944.51,1949.5,1953.0,-3.5,-0.1792,33416.23,6588730.699
600519.SH,2022-07-18,1952.36,1959.0,1922.0,1951.66,1949.5,2.16,0.1108,24220.72,4701936.868
600519.SH,2022-07-19,1945.0,1951.65,1926.0,1943.1,1951.66,-8.56,-0.4386,21956.03,4250852.886
600519.SH,2022-07-20,1958.75,1970.0,1945.0,1950.1,1943.1,7.0,0.3602,18704.61,3659970.961
600519.SH,2022-07-21,1943.1,1955.9,1934.51,1939.0,1950.1,-11.1,-0.5692,14061.37,2735503.093
600519.SH,2022-07-22,1949.22,1962.0,1935.0,1947.0,1939.0,8.0,0.4126,25113.57,4894378.605
600519.SH,2022-07-25,1949.51,1952.3,1931.0,1944.65,1947.0,-2.35,-0.1207,16912.44,3285451.347
600519.SH,2022-07-26,1952.99,1964.97,1947.02,1950.21,1944.65,5.56,0.2859,20685.1,4041100.077
600519.SH,2022-07-27,1942.0,1948.0,1917.0,1919.6,1950.21,-30.61,-1.5696,21489.87,4149807.166
600519.SH,2022-07-28,1921.1,1938.0,1892.66,1898.0,1919.6,-21.6,-1.1252,34869.86,6669448.409
600519.SH,2022-07-29,1895.1,1918.99,1878.1,1898.44,1898.0,0.44,0.0232,37032.36,7028415.881
600519.SH,2022-08-01,1890.01,1908.0,1881.18,1890.3,1898.44,-8.14,-0.4288,21037.41,3988198.59
600519.SH,2022-08-02,1880.0,1887.98,1858.01,1879.98,1890.3,-10.32,-0.5459,28220.88,5284516.568
600519.SH,2022-08-03,1889.99,1904.0,1877.0,1885.0,1879.98,5.02,0.267,24598.42,4642442.196
600519.SH,2022-08-04,1890.0,1923.1,1880.13,1916.01,1885.0,31.01,1.6451,30357.14,5797110.733
600519.SH,2022-08-05,1927.8,1935.0,1904.9,1923.96,1916.01,7.95,0.4149,20085.84,3857406.327
600519.SH,2022-08-08,1915.15,1932.88,1907.51,1911.53,1923.96,-12.43,-0.6461,16799.01,3220702.892
600519.SH,2022-08-09,1911.53,1918.99,1905.0,1910.0,1911.53,-1.53,-0.08,13874.61,2651800.008
600519.SH,2022-08-10,1909.98,1918.0,1864.58,1876.0,1910.0,-34.0,-1.7801,27926.62,5259452.686
600519.SH,2022-08-11,1886.0,1907.0,1878.01,1906.9,1876.0,30.9,1.6471,26061.49,4940834.195
600519.SH,2022-08-12,1906.9,1930.0,1900.0,1928.0,1906.9,21.1,1.1065,20259.83,3882570.566
600519.SH,2022-08-15,1920.46,1939.5,1915.55,1919.89,1928.0,-8.11,-0.4206,19323.14,3717178.491
600519.SH,2022-08-16,1923.94,1933.79,1916.0,1917.84,1919.89,-2.05,-0.1068,14835.84,2854189.586
600519.SH,2022-08-17,1930.0,1930.0,1895.0,1918.0,1917.84,0.16,0.0083,18360.63,3508295.541
600519.SH,2022-08-18,1908.0,1913.08,1881.07,1895.5,1918.0,-22.5,-1.1731,23167.77,4384060.205
600519.SH,2022-08-19,1898.0,1908.35,1888.0,1895.01,1895.5,-0.49,-0.0259,13544.17,2572000.762
600519.SH,2022-08-22,1885.01,1907.0,1881.38,1893.98,1895.01,-1.03,-0.0544,15426.67,2925285.473
600519.SH,2022-08-23,1898.6,1898.6,1867.0,1870.01,1893.98,-23.97,-1.2656,23756.36,4452538.978
600519.SH,2022-08-24,1869.99,1875.23,1851.0,1854.2,1870.01,-15.81,-0.8455,18727.61,3486382.969
600519.SH,2022-08-25,1859.0,1888.0,1854.2,1885.0,1854.2,30.8,1.6611,21925.34,4107597.895
600519.SH,2022-08-26,1900.0,1912.0,1886.0,1898.0,1885.0,13.0,0.6897,23141.95,4397161.135
600519.SH,2022-08-29,1883.0,1899.97,1874.0,1878.82,1898.0,-19.18,-1.0105,13569.62,2555981.192
600519.SH,2022-08-30,1882.35,1885.0,1854.2,1870.0,1878.82,-8.82,-0.4694,18235.39,3400091.358
600519.SH,2022-08-31,1860.1,1925.56,1860.01,1924.0,1870.0,54.0,2.8877,44691.51,8518225.337
600519.SH,2022-09-01,1912.15,1916.0,1880.89,1880.89,1924.0,-43.11,-2.2406,26845.08,5088658.955
600519.SH,2022-09-02,1889.94,1892.96,1866.17,1875.0,1880.89,-5.89,-0.3131,19391.32,3635162.804
600519.SH,2022-09-05,1862.64,1869.0,1820.0,1835.0,1875.0,-40.0,-2.1333,36821.87,6764549.173
600519.SH,2022-09-06,1835.36,1848.2,1825.0,1845.0,1835.0,10.0,0.545,20830.04,3832086.313
600519.SH,2022-09-07,1835.03,1837.66,1811.01,1818.01,1845.0,-26.99,-1.4629,28306.16,5151537.33
600519.SH,2022-09-08,1820.0,1832.0,1815.0,1815.0,1818.01,-3.01,-0.1656,16590.57,3026766.448
600519.SH,2022-09-09,1825.0,1852.0,1816.0,1844.79,1815.0,29.79,1.6413,27089.86,4991679.523
600519.SH,2022-09-13,1880.0,1888.38,1858.23,1879.0,1844.79,34.21,1.8544,28693.09,5387987.148
600519.SH,2022-09-14,1864.01,1880.0,1863.0,1869.0,1879.0,-10.0,-0.5322,16041.57,3002693.247
600519.SH,2022-09-15,1870.0,1893.12,1869.96,1880.0,1869.0,11.0,0.5886,20810.21,3917954.256
600519.SH,2022-09-16,1871.8,1885.6,1855.11,1859.0,1880.0,-21.0,-1.117,24121.27,4501527.357
600519.SH,2022-09-19,1855.0,1888.59,1852.88,1871.64,1859.0,12.64,0.6799,18583.51,3479680.771
600519.SH,2022-09-20,1869.98,1884.6,1858.55,1878.0,1871.64,6.36,0.3398,14116.3,2645281.859
600519.SH,2022-09-21,1876.67,1883.0,1848.0,1848.0,1878.0,-30.0,-1.5974,20994.54,3904096.421
600519.SH,2022-09-22,1840.0,1841.02,1816.85,1820.81,1848.0,-27.19,-1.4713,22704.29,4147900.996
600519.SH,2022-09-23,1820.81,1855.0,1820.81,1834.43,1820.81,13.62,0.748,28287.69,5191904.76
600519.SH,2022-09-26,1820.0,1888.0,1819.98,1863.0,1834.43,28.57,1.5574,35134.92,6566771.227
600519.SH,2022-09-27,1868.86,1897.0,1851.11,1888.0,1863.0,25.0,1.3419,28820.19,5422668.135
600519.SH,2022-09-28,1880.5,1899.4,1874.01,1883.0,1888.0,-5.0,-0.2648,21445.97,4042506.33
600519.SH,2022-09-29,1897.98,1902.18,1871.13,1880.35,1883.0,-2.65,-0.1407,21589.66,4075515.187
600519.SH,2022-09-30,1898.62,1901.99,1866.0,1872.5,1880.35,-7.85,-0.4175,21289.08,4000917.951
600519.SH,2022-10-10,1890.0,1891.0,1780.2,1786.0,1872.5,-86.5,-4.6195,48584.13,8865386.496
600519.SH,2022-10-11,1789.0,1806.0,1760.0,1779.99,1786.0,-6.01,-0.3365,32047.19,5712249.507
600519.SH,2022-10-12,1773.66,1779.0,1708.0,1760.0,1779.99,-19.99,-1.123,48195.0,8372252.823
600519.SH,2022-10-13,1720.46,1735.0,1697.0,1699.99,1760.0,-60.01,-3.4097,63969.27,10919727.537
600519.SH,2022-10-14,1710.0,1755.0,1701.94,1737.61,1699.99,37.62,2.213,46519.7,8045032.623
600519.SH,2022-10-17,1726.0,1727.99,1697.8,1718.5,1737.61,-19.11,-1.0998,33549.51,5740146.639
600519.SH,2022-10-18,1725.0,1730.0,1701.0,1705.83,1718.5,-12.67,-0.7373,28082.77,4800689.502
600519.SH,2022-10-19,1701.98,1701.98,1648.0,1648.0,1705.83,-57.83,-3.3901,60120.93,9997656.284
600519.SH,2022-10-20,1621.0,1668.43,1611.0,1643.5,1648.0,-4.5,-0.2731,42778.07,7020555.512
600519.SH,2022-10-21,1640.0,1647.8,1610.0,1624.0,1643.5,-19.5,-1.1865,38907.4,6317945.876
600519.SH,2022-10-24,1570.0,1589.0,1488.01,1501.28,1624.0,-122.72,-7.5567,132098.04,20217576.174
600519.SH,2022-10-25,1479.42,1515.0,1472.0,1479.75,1501.28,-21.53,-1.4341,81361.56,12136909.034
600519.SH,2022-10-26,1488.8,1514.99,1460.0,1464.08,1479.75,-15.67,-1.059,81780.83,12120993.864
600519.SH,2022-10-27,1480.0,1487.98,1383.85,1401.0,1464.08,-63.08,-4.3085,107105.9,15258551.283
600519.SH,2022-10-28,1390.77,1406.0,1358.71,1360.0,1401.0,-41.0,-2.9265,93142.75,12823821.843
600519.SH,2022-10-31,1350.0,1382.01,1333.0,1350.0,1360.0,-10.0,-0.7353,71846.65,9758303.071
600519.SH,2022-11-01,1359.0,1469.4,1359.0,1462.01,1350.0,112.01,8.297,118766.48,16859775.304
600519.SH,2022-11-02,1460.0,1506.0,1436.0,1471.96,1462.01,9.95,0.6806,79777.15,11717204.099
600519.SH,2022-11-03,1443.57,1462.5,1428.1,1439.5,1471.96,-32.46,-2.2052,45159.7,6509550.787
600519.SH,2022-11-04,1437.96,1527.77,1437.96,1516.57,1439.5,77.07,5.3539,80007.95,11996968.945
600519.SH,2022-11-07,1494.05,1518.48,1486.59,1507.11,1516.57,-9.46,-0.6238,42698.35,6414049.133
600519.SH,2022-11-08,1508.0,1517.99,1468.96,1484.88,1507.11,-22.23,-1.475,39324.91,5842320.995
600519.SH,2022-11-09,1483.95,1488.88,1450.0,1459.9,1484.88,-24.98,-1.6823,36090.16,5276777.53
600519.SH,2022-11-10,1444.0,1485.0,1435.15,1475.0,1459.9,15.1,1.0343,37719.67,5518325.849
600519.SH,2022-11-11,1528.0,1544.45,1494.98,1528.15,1475.0,53.15,3.6034,73947.15,11252112.275
600519.SH,2022-11-14,1543.5,1563.53,1528.0,1533.0,1528.15,4.85,0.3174,57370.15,8858049.581
600519.SH,2022-11-15,1532.0,1598.97,1521.0,1588.0,1533.0,55.0,3.5877,56317.6,8858377.894
600519.SH,2022-11-16,1581.0,1598.0,1568.0,1585.25,1588.0,-2.75,-0.1732,26847.76,4250886.805
600519.SH,2022-11-17,1590.5,1596.3,1552.88,1567.0,1585.25,-18.25,-1.1512,30579.88,4793001.162
600519.SH,2022-11-18,1576.0,1584.0,1556.0,1567.13,1567.0,0.13,0.0083,23608.71,3703793.426
600519.SH,2022-11-21,1541.35,1541.35,1498.53,1519.98,1567.13,-47.15,-3.0087,39096.0,5917086.07
600519.SH,2022-11-22,1517.44,1559.74,1516.11,1539.95,1519.98,19.97,1.3138,29900.62,4582790.131
600519.SH,2022-11-23,1528.0,1557.0,1521.04,1549.0,1539.95,9.05,0.5877,22177.46,3428793.052
600519.SH,2022-11-24,1559.0,1568.88,1513.98,1519.99,1549.0,-29.01,-1.8728,27687.38,4241974.248
600519.SH,2022-11-25,1520.51,1532.0,1510.0,1522.01,1519.99,2.02,0.1329,18621.04,2833988.373
600519.SH,2022-11-28,1484.78,1515.0,1451.0,1509.88,1522.01,-12.13,-0.797,47723.21,7040991.068
600519.SH,2022-11-29,1569.56,1600.0,1551.0,1599.0,1509.88,89.12,5.9025,73420.13,11587859.176
600519.SH,2022-11-30,1587.12,1604.0,1585.0,1599.0,1599.0,0.0,0.0,31497.3,5019450.678
600519.SH,2022-12-01,1660.0,1680.0,1630.79,1630.8,1599.0,31.8,1.9887,51357.68,8480772.923
600519.SH,2022-12-02,1635.0,1652.99,1621.2,1633.88,1630.8,3.08,0.1889,23883.9,3910860.618
600519.SH,2022-12-05,1668.0,1679.0,1649.0,1664.9,1633.88,31.02,1.8985,36127.46,6018521.304
600519.SH,2022-12-06,1655.0,1726.9,1652.0,1688.0,1664.9,23.1,1.3875,44147.48,7477917.194
600519.SH,2022-12-07,1677.81,1720.0,1670.03,1684.0,1688.0,-4.0,-0.237,35526.26,6012253.045
600519.SH,2022-12-08,1682.0,1695.0,1665.0,1687.02,1684.0,3.02,0.1793,19729.56,3323420.877
600519.SH,2022-12-09,1692.0,1730.0,1682.0,1730.0,1687.02,42.98,2.5477,39215.26,6716944.493
600519.SH,2022-12-12,1715.86,1766.0,1715.0,1739.02,1730.0,9.02,0.5214,34755.17,6063957.619
600519.SH,2022-12-13,1737.0,1760.69,1730.0,1750.0,1739.02,10.98,0.6314,21385.46,3735089.152
600519.SH,2022-12-14,1743.0,1780.8,1743.0,1770.87,1750.0,20.87,1.1926,29098.4,5141262.368
600519.SH,2022-12-15,1805.0,1816.0,1780.0,1786.99,1770.87,16.12,0.9103,30634.44,5497063.39
600519.SH,2022-12-16,1773.25,1791.0,1743.0,1786.87,1786.99,-0.12,-0.0067,33302.66,5901587.128
600519.SH,2022-12-19,1798.8,1798.8,1760.17,1773.0,1786.87,-13.87,-0.7762,24987.1,4447236.356
600519.SH,2022-12-20,1765.33,1765.33,1682.45,1715.0,1773.0,-58.0,-3.2713,46198.4,7944120.661
600519.SH,2022-12-21,1724.0,1739.0,1717.65,1739.0,1715.0,24.0,1.3994,22816.14,3948926.227
600519.SH,2022-12-22,1756.7,1783.0,1745.0,1768.0,1739.0,29.0,1.6676,23175.34,4093861.57
600519.SH,2022-12-23,1752.4,1782.0,1745.0,1771.0,1768.0,3.0,0.1697,17319.21,3063608.409
600519.SH,2022-12-26,1771.0,1771.0,1735.02,1742.06,1771.0,-28.94,-1.6341,21383.8,3749121.03
600519.SH,2022-12-27,1738.0,1747.15,1725.5,1733.0,1720.15,12.85,0.747,17905.05,3109270.166
600519.SH,2022-12-28,1745.88,1747.0,1708.01,1733.0,1733.0,0.0,0.0,21437.9,3699948.995
600519.SH,2022-12-29,1717.0,1726.99,1701.05,1719.0,1733.0,-14.0,-0.8078,22417.8,3844499.655
600519.SH,2022-12-30,1736.0,1752.99,1727.0,1727.0,1719.0,8.0,0.4654,25333.12,4409544.297
600519.SH,2023-01-03,1731.2,1738.43,1706.01,1730.01,1727.0,3.01,0.1743,26033.8,4487760.231
